bar_code,Family,Genus,species,X,Y,value,variable_id
P278226,Lecythidaceae,Eschweilera,sagotiana,59,65,2.927468893384363,3
P278226,Lecythidaceae,Eschweilera,sagotiana,59,65,66.29338505201264,9
P278226,Lecythidaceae,Eschweilera,sagotiana,59,65,70.46400951225846,10
P278226,Lecythidaceae,Eschweilera,sagotiana,59,65,6.600428230593604,11
P255544,Lecythidaceae,Eschweilera,sagotiana,30,44,20.768011509969256,1
P255544,Lecythidaceae,Eschweilera,sagotiana,30,44,308.16516505705897,2
P255544,Lecythidaceae,Eschweilera,sagotiana,30,44,2.8492317913657867,3
P255544,Lecythidaceae,Eschweilera,sagotiana,30,44,48.371781773176785,9
P255544,Lecythidaceae,Eschweilera,sagotiana,30,44,59.50106925483921,10
P255544,Lecythidaceae,Eschweilera,sagotiana,30,44,7.392243522252983,11
P149631,Lecythidaceae,Eschweilera,sagotiana,65,16,34.712617998905095,1
P149631,Lecythidaceae,Eschweilera,sagotiana,65,16,237.67817072014134,2
P149631,Lecythidaceae,Eschweilera,sagotiana,65,16,2.531690531940602,3
P149631,Lecythidaceae,Eschweilera,sagotiana,65,16,62.00775875591469,9
P149631,Lecythidaceae,Eschweilera,sagotiana,65,16,57.442187276416874,10
P149631,Lecythidaceae,Eschweilera,sagotiana,65,16,9.454714176348949,11
P748118,Lecythidaceae,Eschweilera,sagotiana,4,38,31.719281625530495,1
P748118,Lecythidaceae,Eschweilera,sagotiana,4,38,290.2035551735828,2
P748118,Lecythidaceae,Eschweilera,sagotiana,4,38,2.6907826176926175,3
P748118,Lecythidaceae,Eschweilera,sagotiana,4,38,64.54496087850207,9
P748118,Lecythidaceae,Eschweilera,sagotiana,4,38,54.76089742282326,10
P748118,Lecythidaceae,Eschweilera,sagotiana,4,38,5.727511217567028,11
P315558,Lecythidaceae,Eschweilera,sagotiana,11,47,35.4856685137623,1
P315558,Lecythidaceae,Eschweilera,sagotiana,11,47,262.48750418087394,2
P315558,Lecythidaceae,Eschweilera,sagotiana,11,47,3.3939509906421277,3
P315558,Lecythidaceae,Eschweilera,sagotiana,11,47,93.60862454655712,9
P315558,Lecythidaceae,Eschweilera,sagotiana,11,47,66.26738098367564,10
P315558,Lecythidaceae,Eschweilera,sagotiana,11,47,7.537036761199046,11
P761155,Lecythidaceae,Eschweilera,sagotiana,68,50,17.038324389268933,1
P761155,Lecythidaceae,Eschweilera,sagotiana,68,50,340.0741807467089,2
P761155,Lecythidaceae,Eschweilera,sagotiana,68,50,3.015793841728998,3
P761155,Lecythidaceae,Eschweilera,sagotiana,68,50,50.88366377969686,9
P761155,Lecythidaceae,Eschweilera,sagotiana,68,50,53.65079247065015,10
P761155,Lecythidaceae,Eschweilera,sagotiana,68,50,5.820019828475302,11
P424658,Lecythidaceae,Eschweilera,sagotiana,88,25,49.93119564984663,1
P424658,Lecythidaceae,Eschweilera,sagotiana,88,25,400.88547921614526,2
P424658,Lecythidaceae,Eschweilera,sagotiana,88,25,3.370660609544104,3
P424658,Lecythidaceae,Eschweilera,sagotiana,88,25,99.94098522024105,9
P424658,Lecythidaceae,Eschweilera,sagotiana,88,25,57.19861746572941,10
P424658,Lecythidaceae,Eschweilera,sagotiana,88,25,5.506108603754545,11
P704490,Lecythidaceae,Eschweilera,sagotiana,95,41,21.493322424093975,1
P704490,Lecythidaceae,Eschweilera,sagotiana,95,41,274.29299336502874,2
P704490,Lecythidaceae,Eschweilera,sagotiana,95,41,2.884687855361298,3
P704490,Lecythidaceae,Eschweilera,sagotiana,95,41,60.7932728227825,9
P704490,Lecythidaceae,Eschweilera,sagotiana,95,41,42.009433082794246,10
P704490,Lecythidaceae,Eschweilera,sagotiana,95,41,8.427149472072276,11
P453354,Lecythidaceae,Eschweilera,sagotiana,99,91,29.53433907449335,1
P453354,Lecythidaceae,Eschweilera,sagotiana,99,91,352.0392221401087,2
P453354,Lecythidaceae,Eschweilera,sagotiana,99,91,3.3599536088945006,3
P453354,Lecythidaceae,Eschweilera,sagotiana,99,91,58.131691605556966,9
P453354,Lecythidaceae,Eschweilera,sagotiana,99,91,56.55108368186183,10
P453354,Lecythidaceae,Eschweilera,sagotiana,99,91,5.354610254110448,11
P830128,Lecythidaceae,Eschweilera,sagotiana,25,34,17.97105411045839,1
P830128,Lecythidaceae,Eschweilera,sagotiana,25,34,312.01720511753643,2
P830128,Lecythidaceae,Eschweilera,sagotiana,25,34,2.2526378658757724,3
P830128,Lecythidaceae,Eschweilera,sagotiana,25,34,57.2759664921236,9
P830128,Lecythidaceae,Eschweilera,sagotiana,25,34,76.6506146742715,10
P830128,Lecythidaceae,Eschweilera,sagotiana,25,34,6.649995714962586,11
P833089,Lecythidaceae,Eschweilera,sagotiana,67,8,16.67092928284792,1
P833089,Lecythidaceae,Eschweilera,sagotiana,67,8,250.287847388734,2
P833089,Lecythidaceae,Eschweilera,sagotiana,67,8,2.9705145725128763,3
P833089,Lecythidaceae,Eschweilera,sagotiana,67,8,78.4166194386566,9
P833089,Lecythidaceae,Eschweilera,sagotiana,67,8,89.3314268374767,10
P833089,Lecythidaceae,Eschweilera,sagotiana,67,8,9.68426339758729,11
P223541,Lecythidaceae,Eschweilera,sagotiana,2,79,21.453202177665492,1
P223541,Lecythidaceae,Eschweilera,sagotiana,2,79,237.3322192299496,2
P223541,Lecythidaceae,Eschweilera,sagotiana,2,79,2.0761031879527216,3
P223541,Lecythidaceae,Eschweilera,sagotiana,2,79,72.46476563573894,9
P223541,Lecythidaceae,Eschweilera,sagotiana,2,79,73.50780406359617,10
P223541,Lecythidaceae,Eschweilera,sagotiana,2,79,9.01786403127474,11
P901198,Lecythidaceae,Eschweilera,sagotiana,19,92,19.490343905891535,1
P901198,Lecythidaceae,Eschweilera,sagotiana,19,92,316.8786832620753,2
P901198,Lecythidaceae,Eschweilera,sagotiana,19,92,3.350600674201673,3
P901198,Lecythidaceae,Eschweilera,sagotiana,19,92,66.07668146041574,9
P901198,Lecythidaceae,Eschweilera,sagotiana,19,92,70.43308168003058,10
P901198,Lecythidaceae,Eschweilera,sagotiana,19,92,7.695256455490188,11
P417767,Lecythidaceae,Eschweilera,sagotiana,76,29,28.167288547282393,1
P417767,Lecythidaceae,Eschweilera,sagotiana,76,29,282.46773538244713,2
P417767,Lecythidaceae,Eschweilera,sagotiana,76,29,2.6293010404423396,3
P417767,Lecythidaceae,Eschweilera,sagotiana,76,29,101.33858832421622,9
P417767,Lecythidaceae,Eschweilera,sagotiana,76,29,59.06613192141129,10
P417767,Lecythidaceae,Eschweilera,sagotiana,76,29,7.656290921705686,11
P565305,Lecythidaceae,Eschweilera,sagotiana,16,6,44.289004679938856,1
P565305,Lecythidaceae,Eschweilera,sagotiana,16,6,299.8517241355792,2
P565305,Lecythidaceae,Eschweilera,sagotiana,16,6,3.268220205745536,3
P565305,Lecythidaceae,Eschweilera,sagotiana,16,6,65.37405895345844,9
P565305,Lecythidaceae,Eschweilera,sagotiana,16,6,55.19081195872755,10
P565305,Lecythidaceae,Eschweilera,sagotiana,16,6,7.704149894756608,11
P749789,Lecythidaceae,Eschweilera,sagotiana,23,15,23.213614450098152,1
P749789,Lecythidaceae,Eschweilera,sagotiana,23,15,355.08389036095787,2
P749789,Lecythidaceae,Eschweilera,sagotiana,23,15,2.6705073135128417,3
P749789,Lecythidaceae,Eschweilera,sagotiana,23,15,57.42045411922514,9
P749789,Lecythidaceae,Eschweilera,sagotiana,23,15,99.6806675657053,10
P749789,Lecythidaceae,Eschweilera,sagotiana,23,15,5.762794927525111,11
P693323,Lecythidaceae,Eschweilera,sagotiana,23,88,24.548221479178125,1
P693323,Lecythidaceae,Eschweilera,sagotiana,23,88,275.30291268050007,2
P693323,Lecythidaceae,Eschweilera,sagotiana,23,88,3.023714290805707,3
P693323,Lecythidaceae,Eschweilera,sagotiana,23,88,79.17279544670987,9
P693323,Lecythidaceae,Eschweilera,sagotiana,23,88,85.78245888340913,10
P693323,Lecythidaceae,Eschweilera,sagotiana,23,88,7.756897533127202,11
P287223,Lecythidaceae,Eschweilera,sagotiana,96,81,20.25986401129258,1
P287223,Lecythidaceae,Eschweilera,sagotiana,96,81,370.986044871574,2
P287223,Lecythidaceae,Eschweilera,sagotiana,96,81,2.881052655843205,3
P287223,Lecythidaceae,Eschweilera,sagotiana,96,81,61.882759933532796,9
P287223,Lecythidaceae,Eschweilera,sagotiana,96,81,45.03619243436863,10
P287223,Lecythidaceae,Eschweilera,sagotiana,96,81,5.927251669226167,11
P654826,Lecythidaceae,Eschweilera,sagotiana,42,74,44.18235661459795,1
P654826,Lecythidaceae,Eschweilera,sagotiana,42,74,344.4241460506306,2
P654826,Lecythidaceae,Eschweilera,sagotiana,42,74,3.1549153640758565,3
P654826,Lecythidaceae,Eschweilera,sagotiana,42,74,77.93056404922392,9
P654826,Lecythidaceae,Eschweilera,sagotiana,42,74,63.356203912836584,10
P654826,Lecythidaceae,Eschweilera,sagotiana,42,74,5.65167370686607,11
P975103,Lecythidaceae,Eschweilera,sagotiana,22.5,62,20.456943686183667,1
P975103,Lecythidaceae,Eschweilera,sagotiana,22.5,62,303.9998270481754,2
P975103,Lecythidaceae,Eschweilera,sagotiana,22.5,62,3.419294541724628,3
P975103,Lecythidaceae,Eschweilera,sagotiana,22.5,62,73.73581451616772,9
P975103,Lecythidaceae,Eschweilera,sagotiana,22.5,62,56.57303526561653,10
P975103,Lecythidaceae,Eschweilera,sagotiana,22.5,62,5.978521031853676,11
P113068,Lecythidaceae,Eschweilera,sagotiana,19,49,31.05817894210469,1
P113068,Lecythidaceae,Eschweilera,sagotiana,19,49,332.3661386988972,2
P113068,Lecythidaceae,Eschweilera,sagotiana,19,49,3.347417220716412,3
P113068,Lecythidaceae,Eschweilera,sagotiana,19,49,58.13888044320654,9
P113068,Lecythidaceae,Eschweilera,sagotiana,19,49,82.90342974674341,10
P113068,Lecythidaceae,Eschweilera,sagotiana,19,49,6.288943794577731,11
P266425,Lecythidaceae,Eschweilera,sagotiana,71,30,14.335096094749739,1
P266425,Lecythidaceae,Eschweilera,sagotiana,71,30,348.1148102159038,2
P266425,Lecythidaceae,Eschweilera,sagotiana,71,30,2.795007548484793,3
P266425,Lecythidaceae,Eschweilera,sagotiana,71,30,66.420317075959,9
P266425,Lecythidaceae,Eschweilera,sagotiana,71,30,61.55470661341381,10
P266425,Lecythidaceae,Eschweilera,sagotiana,71,30,7.1602252708187555,11
P301753,Lecythidaceae,Eschweilera,sagotiana,67,4,32.2201428706082,1
P301753,Lecythidaceae,Eschweilera,sagotiana,67,4,338.90653503477347,2
P301753,Lecythidaceae,Eschweilera,sagotiana,67,4,3.116073464897173,3
P301753,Lecythidaceae,Eschweilera,sagotiana,67,4,56.00354836663427,9
P301753,Lecythidaceae,Eschweilera,sagotiana,67,4,74.86202529810481,10
P301753,Lecythidaceae,Eschweilera,sagotiana,67,4,6.24800290049107,11
P106430,Lecythidaceae,Eschweilera,sagotiana,94,96,25.362503244842312,1
P106430,Lecythidaceae,Eschweilera,sagotiana,94,96,228.20883414848782,2
P106430,Lecythidaceae,Eschweilera,sagotiana,94,96,1.9877107243777767,3
P106430,Lecythidaceae,Eschweilera,sagotiana,94,96,80.91066010520711,9
P106430,Lecythidaceae,Eschweilera,sagotiana,94,96,44.68053315360551,10
P106430,Lecythidaceae,Eschweilera,sagotiana,94,96,9.057963829924214,11
P400706,Lecythidaceae,Eschweilera,sagotiana,62,71,19.56574855250238,1
P400706,Lecythidaceae,Eschweilera,sagotiana,62,71,271.93241842718953,2
P400706,Lecythidaceae,Eschweilera,sagotiana,62,71,2.204492889640352,3
P400706,Lecythidaceae,Eschweilera,sagotiana,62,71,59.66276717512982,9
P400706,Lecythidaceae,Eschweilera,sagotiana,62,71,38.91345580279933,10
P400706,Lecythidaceae,Eschweilera,sagotiana,62,71,7.137425002911397,11
P654026,Lecythidaceae,Eschweilera,sagotiana,76,14,23.609788744207346,1
P654026,Lecythidaceae,Eschweilera,sagotiana,76,14,285.30338215116916,2
P654026,Lecythidaceae,Eschweilera,sagotiana,76,14,3.1599866064096305,3
P654026,Lecythidaceae,Eschweilera,sagotiana,76,14,61.790464306711016,9
P654026,Lecythidaceae,Eschweilera,sagotiana,76,14,78.69197755320869,10
P654026,Lecythidaceae,Eschweilera,sagotiana,76,14,7.2573860128267835,11
P511793,Lecythidaceae,Eschweilera,sagotiana,6,50,36.53869354909921,1
P511793,Lecythidaceae,Eschweilera,sagotiana,6,50,358.0665114905631,2
P511793,Lecythidaceae,Eschweilera,sagotiana,6,50,3.8749359667817624,3
P511793,Lecythidaceae,Eschweilera,sagotiana,6,50,83.47755392191321,9
P511793,Lecythidaceae,Eschweilera,sagotiana,6,50,53.46121738014165,10
P511793,Lecythidaceae,Eschweilera,sagotiana,6,50,5.401726146267311,11
P273759,Lecythidaceae,Eschweilera,sagotiana,26,46,17.55070239131653,1
P273759,Lecythidaceae,Eschweilera,sagotiana,26,46,298.27033473732695,2
P273759,Lecythidaceae,Eschweilera,sagotiana,26,46,2.8355765109357183,3
P273759,Lecythidaceae,Eschweilera,sagotiana,26,46,73.57159344193592,9
P273759,Lecythidaceae,Eschweilera,sagotiana,26,46,54.41358303868904,10
P273759,Lecythidaceae,Eschweilera,sagotiana,26,46,6.925697620954595,11
P879285,Lecythidaceae,Eschweilera,sagotiana,18,81,32.9927767013587,1
P879285,Lecythidaceae,Eschweilera,sagotiana,18,81,304.77888225737553,2
P879285,Lecythidaceae,Eschweilera,sagotiana,18,81,3.0091358713655443,3
P879285,Lecythidaceae,Eschweilera,sagotiana,18,81,56.0338015369372,9
P879285,Lecythidaceae,Eschweilera,sagotiana,18,81,48.33666106188972,10
P879285,Lecythidaceae,Eschweilera,sagotiana,18,81,6.407149784194441,11
P415784,Lecythidaceae,Eschweilera,sagotiana,85,73,31.4247567270998,1
P415784,Lecythidaceae,Eschweilera,sagotiana,85,73,226.34259909799783,2
P415784,Lecythidaceae,Eschweilera,sagotiana,85,73,2.0794671816786843,3
P415784,Lecythidaceae,Eschweilera,sagotiana,85,73,83.860241827276,9
P415784,Lecythidaceae,Eschweilera,sagotiana,85,73,44.58636950893746,10
P415784,Lecythidaceae,Eschweilera,sagotiana,85,73,9.235372942783005,11
P769738,Lecythidaceae,Eschweilera,sagotiana,0,54,18.066058611298015,1
P769738,Lecythidaceae,Eschweilera,sagotiana,0,54,340.0383895318013,2
P769738,Lecythidaceae,Eschweilera,sagotiana,0,54,3.277621847224765,3
P769738,Lecythidaceae,Eschweilera,sagotiana,0,54,72.78406098369454,9
P769738,Lecythidaceae,Eschweilera,sagotiana,0,54,73.70159753109178,10
P769738,Lecythidaceae,Eschweilera,sagotiana,0,54,6.467316091864142,11
P583642,Lecythidaceae,Eschweilera,sagotiana,91,92,32.135278497630864,1
P583642,Lecythidaceae,Eschweilera,sagotiana,91,92,233.38845104157858,2
P583642,Lecythidaceae,Eschweilera,sagotiana,91,92,2.370938658963595,3
P583642,Lecythidaceae,Eschweilera,sagotiana,91,92,71.52120558166405,9
P583642,Lecythidaceae,Eschweilera,sagotiana,91,92,82.47798186907936,10
P583642,Lecythidaceae,Eschweilera,sagotiana,91,92,7.921735396178396,11
P712683,Lecythidaceae,Eschweilera,sagotiana,68,58,30.31413269116908,1
P712683,Lecythidaceae,Eschweilera,sagotiana,68,58,269.70173694060486,2
P712683,Lecythidaceae,Eschweilera,sagotiana,68,58,2.281708564838154,3
P712683,Lecythidaceae,Eschweilera,sagotiana,68,58,67.92760923810529,9
P712683,Lecythidaceae,Eschweilera,sagotiana,68,58,57.652360780649786,10
P712683,Lecythidaceae,Eschweilera,sagotiana,68,58,8.640854627021007,11
P459716,Lecythidaceae,Eschweilera,sagotiana,74.5,40.5,39.11192639774718,1
P459716,Lecythidaceae,Eschweilera,sagotiana,74.5,40.5,259.66279991878525,2
P459716,Lecythidaceae,Eschweilera,sagotiana,74.5,40.5,2.261436206511702,3
P459716,Lecythidaceae,Eschweilera,sagotiana,74.5,40.5,67.77466381738284,9
P459716,Lecythidaceae,Eschweilera,sagotiana,74.5,40.5,56.016709783737284,10
P459716,Lecythidaceae,Eschweilera,sagotiana,74.5,40.5,7.159957338635585,11
P857379,Lecythidaceae,Eschweilera,sagotiana,11,27,50.38156383402387,1
P857379,Lecythidaceae,Eschweilera,sagotiana,11,27,258.61180331409105,2
P857379,Lecythidaceae,Eschweilera,sagotiana,11,27,2.6024712942473847,3
P857379,Lecythidaceae,Eschweilera,sagotiana,11,27,58.27780414038075,9
P857379,Lecythidaceae,Eschweilera,sagotiana,11,27,53.7876099146176,10
P857379,Lecythidaceae,Eschweilera,sagotiana,11,27,9.107150431034944,11
P992795,Lecythidaceae,Eschweilera,sagotiana,60.5,28,17.382909355311956,1
P992795,Lecythidaceae,Eschweilera,sagotiana,60.5,28,274.16524153830346,2
P992795,Lecythidaceae,Eschweilera,sagotiana,60.5,28,2.7467987253119905,3
P992795,Lecythidaceae,Eschweilera,sagotiana,60.5,28,54.529900998328614,9
P992795,Lecythidaceae,Eschweilera,sagotiana,60.5,28,35.900163857882355,10
P992795,Lecythidaceae,Eschweilera,sagotiana,60.5,28,7.581967902353245,11
P202531,Lecythidaceae,Eschweilera,sagotiana,20,57,15.90818322442643,1
P202531,Lecythidaceae,Eschweilera,sagotiana,20,57,255.13387766604578,2
P202531,Lecythidaceae,Eschweilera,sagotiana,20,57,2.505146544795382,3
P202531,Lecythidaceae,Eschweilera,sagotiana,20,57,72.40184395652912,9
P202531,Lecythidaceae,Eschweilera,sagotiana,20,57,73.44393315433986,10
P202531,Lecythidaceae,Eschweilera,sagotiana,20,57,7.736811811687019,11
P509770,Lecythidaceae,Eschweilera,sagotiana,22,100,40.081643619222824,1
P509770,Lecythidaceae,Eschweilera,sagotiana,22,100,394.5251000117936,2
P509770,Lecythidaceae,Eschweilera,sagotiana,22,100,3.1173462341819436,3
P509770,Lecythidaceae,Eschweilera,sagotiana,22,100,55.25073688426079,9
P509770,Lecythidaceae,Eschweilera,sagotiana,22,100,79.7522984896334,10
P509770,Lecythidaceae,Eschweilera,sagotiana,22,100,5.400130143410969,11
P777928,Lecythidaceae,Eschweilera,sagotiana,100,98,28.20287412050012,1
P777928,Lecythidaceae,Eschweilera,sagotiana,100,98,322.2254303410648,2
P777928,Lecythidaceae,Eschweilera,sagotiana,100,98,2.566189821356936,3
P777928,Lecythidaceae,Eschweilera,sagotiana,100,98,62.18722558155762,9
P777928,Lecythidaceae,Eschweilera,sagotiana,100,98,43.51744964061752,10
P777928,Lecythidaceae,Eschweilera,sagotiana,100,98,6.339318669699066,11
P959627,Lecythidaceae,Eschweilera,sagotiana,9,2,18.952026124865476,1
P959627,Lecythidaceae,Eschweilera,sagotiana,9,2,237.5318234059247,2
P959627,Lecythidaceae,Eschweilera,sagotiana,9,2,2.177639666827742,3
P959627,Lecythidaceae,Eschweilera,sagotiana,9,2,52.54434478527611,9
P959627,Lecythidaceae,Eschweilera,sagotiana,9,2,62.46470398051353,10
P959627,Lecythidaceae,Eschweilera,sagotiana,9,2,9.071641137149122,11
P728788,Lecythidaceae,Eschweilera,sagotiana,42,100,33.57055737370313,1
P728788,Lecythidaceae,Eschweilera,sagotiana,42,100,270.22570111250405,2
P728788,Lecythidaceae,Eschweilera,sagotiana,42,100,2.578814400055666,3
P728788,Lecythidaceae,Eschweilera,sagotiana,42,100,62.933672784940185,9
P728788,Lecythidaceae,Eschweilera,sagotiana,42,100,58.301800161574626,10
P728788,Lecythidaceae,Eschweilera,sagotiana,42,100,6.440858749388097,11
P846745,Lecythidaceae,Eschweilera,sagotiana,37,48,45.7354042890893,1
P846745,Lecythidaceae,Eschweilera,sagotiana,37,48,321.62698506553636,2
P846745,Lecythidaceae,Eschweilera,sagotiana,37,48,2.992036662519468,3
P846745,Lecythidaceae,Eschweilera,sagotiana,37,48,81.3576301448783,9
P846745,Lecythidaceae,Eschweilera,sagotiana,37,48,49.1390419800051,10
P846745,Lecythidaceae,Eschweilera,sagotiana,37,48,6.02200631897407,11
P372299,Lecythidaceae,Eschweilera,sagotiana,99,52,16.769663414552646,1
P372299,Lecythidaceae,Eschweilera,sagotiana,99,52,249.72598483196901,2
P372299,Lecythidaceae,Eschweilera,sagotiana,99,52,1.931999528970257,3
P372299,Lecythidaceae,Eschweilera,sagotiana,99,52,57.938422956890186,9
P372299,Lecythidaceae,Eschweilera,sagotiana,99,52,59.3685357115243,10
P372299,Lecythidaceae,Eschweilera,sagotiana,99,52,8.926643157790336,11
P955643,Lecythidaceae,Eschweilera,sagotiana,2,49,19.019260882159926,1
P955643,Lecythidaceae,Eschweilera,sagotiana,2,49,237.9666506575574,2
P955643,Lecythidaceae,Eschweilera,sagotiana,2,49,2.6783649399641765,3
P955643,Lecythidaceae,Eschweilera,sagotiana,2,49,51.34154251710482,9
P955643,Lecythidaceae,Eschweilera,sagotiana,2,49,65.11364350661299,10
P955643,Lecythidaceae,Eschweilera,sagotiana,2,49,8.796897761539373,11
P280993,Lecythidaceae,Eschweilera,sagotiana,99.5,36,17.845200506413907,1
P280993,Lecythidaceae,Eschweilera,sagotiana,99.5,36,254.3682996824305,2
P280993,Lecythidaceae,Eschweilera,sagotiana,99.5,36,3.376223280079434,3
P280993,Lecythidaceae,Eschweilera,sagotiana,99.5,36,74.45302600907705,9
P280993,Lecythidaceae,Eschweilera,sagotiana,99.5,36,103.8213371814973,10
P280993,Lecythidaceae,Eschweilera,sagotiana,99.5,36,7.8893407958703055,11
P644548,Lecythidaceae,Eschweilera,sagotiana,64,28,21.306694881266658,1
P644548,Lecythidaceae,Eschweilera,sagotiana,64,28,352.39122495577436,2
P644548,Lecythidaceae,Eschweilera,sagotiana,64,28,2.785537741204229,3
P644548,Lecythidaceae,Eschweilera,sagotiana,64,28,65.14922392372266,9
P644548,Lecythidaceae,Eschweilera,sagotiana,64,28,58.13008098480918,10
P644548,Lecythidaceae,Eschweilera,sagotiana,64,28,6.2182629161652425,11
P963003,Lecythidaceae,Eschweilera,sagotiana,34,56,50.44174354244889,1
P963003,Lecythidaceae,Eschweilera,sagotiana,34,56,309.49350436451454,2
P963003,Lecythidaceae,Eschweilera,sagotiana,34,56,2.619939309472135,3
P963003,Lecythidaceae,Eschweilera,sagotiana,34,56,81.33440747517788,9
P963003,Lecythidaceae,Eschweilera,sagotiana,34,56,51.66977418968656,10
P963003,Lecythidaceae,Eschweilera,sagotiana,34,56,6.694097166745912,11
P793326,Lecythidaceae,Eschweilera,sagotiana,83,28,17.703323494266392,1
P793326,Lecythidaceae,Eschweilera,sagotiana,83,28,269.2895986793174,2
P793326,Lecythidaceae,Eschweilera,sagotiana,83,28,2.638648725817355,3
P793326,Lecythidaceae,Eschweilera,sagotiana,83,28,70.054927522593,9
P793326,Lecythidaceae,Eschweilera,sagotiana,83,28,59.20377351963613,10
P793326,Lecythidaceae,Eschweilera,sagotiana,83,28,8.05063425223986,11
P162603,Lecythidaceae,Eschweilera,sagotiana,75,38.5,21.691846944077263,1
P162603,Lecythidaceae,Eschweilera,sagotiana,75,38.5,257.0801838361696,2
P162603,Lecythidaceae,Eschweilera,sagotiana,75,38.5,2.0675382996677167,3
P162603,Lecythidaceae,Eschweilera,sagotiana,75,38.5,50.921573867888206,9
P162603,Lecythidaceae,Eschweilera,sagotiana,75,38.5,52.325463430628496,10
P162603,Lecythidaceae,Eschweilera,sagotiana,75,38.5,7.2650533049149155,11
P227395,Lecythidaceae,Eschweilera,sagotiana,41,30,18.113886110343618,1
P227395,Lecythidaceae,Eschweilera,sagotiana,41,30,288.5255552948329,2
P227395,Lecythidaceae,Eschweilera,sagotiana,41,30,2.840563658284674,3
P227395,Lecythidaceae,Eschweilera,sagotiana,41,30,54.57472133060264,9
P227395,Lecythidaceae,Eschweilera,sagotiana,41,30,62.03757971595592,10
P227395,Lecythidaceae,Eschweilera,sagotiana,41,30,7.789919560133913,11
P404102,Lecythidaceae,Eschweilera,sagotiana,69,3,24.22062827463937,1
P404102,Lecythidaceae,Eschweilera,sagotiana,69,3,323.55542264467084,2
P404102,Lecythidaceae,Eschweilera,sagotiana,69,3,2.993482418898568,3
P404102,Lecythidaceae,Eschweilera,sagotiana,69,3,57.351532430927676,9
P404102,Lecythidaceae,Eschweilera,sagotiana,69,3,64.42565027900096,10
P404102,Lecythidaceae,Eschweilera,sagotiana,69,3,7.117718017251073,11
P514646,Lecythidaceae,Eschweilera,sagotiana,53,82,39.65529768786298,1
P514646,Lecythidaceae,Eschweilera,sagotiana,53,82,331.0904777708521,2
P514646,Lecythidaceae,Eschweilera,sagotiana,53,82,3.431194061450785,3
P514646,Lecythidaceae,Eschweilera,sagotiana,53,82,82.750951315802,9
P514646,Lecythidaceae,Eschweilera,sagotiana,53,82,58.003822454078815,10
P514646,Lecythidaceae,Eschweilera,sagotiana,53,82,6.32083898202909,11
P880841,Lecythidaceae,Eschweilera,sagotiana,45,99,13.608782237318426,1
P880841,Lecythidaceae,Eschweilera,sagotiana,45,99,272.14850822304675,2
P880841,Lecythidaceae,Eschweilera,sagotiana,45,99,2.0513806938537575,3
P880841,Lecythidaceae,Eschweilera,sagotiana,45,99,74.42589022053014,9
P880841,Lecythidaceae,Eschweilera,sagotiana,45,99,37.5975017988272,10
P880841,Lecythidaceae,Eschweilera,sagotiana,45,99,8.708725810229636,11
P729835,Lecythidaceae,Eschweilera,sagotiana,90,96,47.78060478208132,1
P729835,Lecythidaceae,Eschweilera,sagotiana,90,96,239.67402486817466,2
P729835,Lecythidaceae,Eschweilera,sagotiana,90,96,2.4809660713204225,3
P729835,Lecythidaceae,Eschweilera,sagotiana,90,96,59.85548775488381,9
P729835,Lecythidaceae,Eschweilera,sagotiana,90,96,92.78277318538017,10
P729835,Lecythidaceae,Eschweilera,sagotiana,90,96,8.440192906630577,11
P689699,Lecythidaceae,Eschweilera,sagotiana,65,32,18.934694548282874,1
P689699,Lecythidaceae,Eschweilera,sagotiana,65,32,241.9364063928778,2
P689699,Lecythidaceae,Eschweilera,sagotiana,65,32,3.11078338259324,3
P689699,Lecythidaceae,Eschweilera,sagotiana,65,32,60.992434373052184,9
P689699,Lecythidaceae,Eschweilera,sagotiana,65,32,76.93947682385064,10
P689699,Lecythidaceae,Eschweilera,sagotiana,65,32,8.360196957571992,11
P268521,Lecythidaceae,Eschweilera,sagotiana,86,6,40.13650405316401,1
P268521,Lecythidaceae,Eschweilera,sagotiana,86,6,367.13473169567436,2
P268521,Lecythidaceae,Eschweilera,sagotiana,86,6,2.956407142001973,3
P268521,Lecythidaceae,Eschweilera,sagotiana,86,6,76.64424380811191,9
P268521,Lecythidaceae,Eschweilera,sagotiana,86,6,53.74230914915707,10
P268521,Lecythidaceae,Eschweilera,sagotiana,86,6,5.270582693231105,11
P453908,Lecythidaceae,Eschweilera,sagotiana,60,32,22.611492370419775,1
P453908,Lecythidaceae,Eschweilera,sagotiana,60,32,263.9148918460928,2
P453908,Lecythidaceae,Eschweilera,sagotiana,60,32,3.280939262911579,3
P453908,Lecythidaceae,Eschweilera,sagotiana,60,32,93.83232090095512,9
P453908,Lecythidaceae,Eschweilera,sagotiana,60,32,114.96820138069117,10
P453908,Lecythidaceae,Eschweilera,sagotiana,60,32,6.976430888360683,11
P729400,Lecythidaceae,Eschweilera,sagotiana,15,71,16.397570446403453,1
P729400,Lecythidaceae,Eschweilera,sagotiana,15,71,257.08856211266266,2
P729400,Lecythidaceae,Eschweilera,sagotiana,15,71,2.5091948274128093,3
P729400,Lecythidaceae,Eschweilera,sagotiana,15,71,73.3914964792445,9
P729400,Lecythidaceae,Eschweilera,sagotiana,15,71,84.20816351148636,10
P729400,Lecythidaceae,Eschweilera,sagotiana,15,71,7.254908330469061,11
